"survey","hh_key","household_weight","region10","urban","hh_size","head_age","head_female","water_source_cat","cooking_fuel_cat","roof_material_cat","sleeping_rooms","floor_material_screen","floor_non_earth","members_total","female_members","children_under5","children_under15","adults_15plus","elders_65plus","has_electricity","toilet_type_screen","head_educ_cat","welfare","poverty_status","poverty_status_code","nhis_any_member_registered","nhis_any_missing","totexpeqsc_real","fdexpeqsc_real","nfexpeqsc_real","TOTHLTH","wealth_index","wealth_score"
"DHS2014","414_4",0.466891,8,1,5,60,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",4,"cement_or_finished",1,5,1,0,0,5,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.35472
"DHS2014","366_2",1.864845,3,1,6,32,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",6,"cement_or_finished",1,6,4,1,1,5,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.47267
"DHS2014","406_5",3.259785,8,0,1,28,0,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"no_facility","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.06939
"DHS2014","153_16",0.18425,9,1,4,32,1,"borehole_tube_well","wood","cement_tile_shingle",2,"cement_or_finished",1,4,3,1,3,1,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.91518
"DHS2014","180_6",0.757196,7,0,1,27,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,0,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.01222
"DHS2014","239_33",0.774164,1,0,5,32,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,2,2,3,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.07128
"DHS2014","210_11",0.862902,5,0,2,28,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,1,1,1,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,3,-0.20946
"DHS2014","148_2",1.96879,3,1,3,32,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,1,"no_facility","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.22242
"DHS2014","41_9",0.960831,2,0,1,60,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.29985
"DHS2014","103_4",0.837137,7,0,1,76,1,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.20446
"DHS2014","148_4",1.96879,3,1,2,38,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.31791
"DHS2014","341_15",1.447264,3,1,3,36,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,0,1,2,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.79107
"DHS2014","384_15",1.672576,6,1,1,28,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.02855
"DHS2014","182_13",0.763272,5,0,2,37,1,"public_or_neighbor_piped","wood","natural_thatch_bamboo",1,"earth_mud_dung",0,2,1,1,1,1,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.66301
"DHS2014","53_8",0.998966,1,1,4,32,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,2,2,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.57121
"DHS2014","387_13",0.371266,2,1,2,26,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,1,1,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.24933
"DHS2014","384_17",1.672576,6,1,6,45,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,0,3,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.22997
"DHS2014","140_6",1.661106,1,0,2,51,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.51426
"DHS2014","155_32",1.575978,6,0,6,40,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,4,1,4,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.52065
"DHS2014","178_6",1.718636,6,1,8,55,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,8,4,2,3,5,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.60909
"DHS2014","359_13",0.611591,1,0,1,37,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.59417
"DHS2014","316_17",2.097852,3,1,4,39,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,1,2,2,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.23593
"DHS2014","232_32",0.67674,4,0,2,21,0,"borehole_tube_well","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,0,0,0,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.31796
"DHS2014","380_33",0.841954,6,1,6,44,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,1,4,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.02318
"DHS2014","221_17",0.225491,9,1,6,30,1,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,3,2,4,2,0,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.77912
"DHS2014","88_26",1.529441,3,1,2,36,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.99887
"DHS2014","5_15",0.39668,8,0,10,52,0,"borehole_tube_well","wood","natural_thatch_bamboo",4,"cement_or_finished",1,10,5,0,4,6,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.9589
"DHS2014","136_20",1.866191,3,1,6,43,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,3,1,3,3,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.38679
"DHS2014","208_33",1.045141,2,1,1,29,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.66333
"DHS2014","400_26",0.921863,1,1,5,31,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,1,3,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.57531
"DHS2014","104_14",1.975383,6,1,2,23,1,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,0,2,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.88111
"DHS2014","232_7",0.67674,4,0,3,28,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.337
"DHS2014","44_12",1.08474,9,0,2,62,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.32025
"DHS2014","278_32",0.706991,1,0,1,40,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,0,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.59228
"DHS2014","52_14",2.079683,2,0,9,59,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,9,4,2,6,3,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.62966
"DHS2014","101_3",0.69224,4,0,4,36,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,3,1,2,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.14338
"DHS2014","289_1",0.293737,10,0,5,29,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,5,2,0,2,3,0,1,"no_facility","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.79362
"DHS2014","142_33",0.101967,10,1,4,31,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,3,1,2,2,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.56594
"DHS2014","92_28",1.825454,6,1,2,30,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.53084
"DHS2014","209_9",0.82099,7,1,5,32,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,5,1,2,3,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.69006
"DHS2014","84_3",0.675557,7,0,5,54,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,0,1,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.42651
"DHS2014","199_30",0.546993,8,0,7,37,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,3,2,4,3,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.51529
"DHS2014","293_2",0.7824,1,0,1,24,1,"public_or_neighbor_piped","charcoal","natural_thatch_bamboo",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.10274
"DHS2014","378_26",2.215481,5,0,1,22,0,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.24461
"DHS2014","96_3",0.7866,8,0,10,45,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",4,"cement_or_finished",1,10,5,1,4,6,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-2.1469
"DHS2014","179_28",0.786007,7,0,7,39,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,7,3,1,5,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,-0.11119
"DHS2014","116_23",1.072602,5,1,5,32,1,"piped_dwelling_or_yard","gas_or_electricity","cement_tile_shingle",3,"cement_or_finished",1,5,4,1,4,1,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,2.04002
"DHS2014","333_33",0.869305,1,1,1,37,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.21636
"DHS2014","78_26",0.400394,8,1,2,41,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,1,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.14421
"DHS2014","283_21",0.900489,4,1,3,29,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,1,1,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.35222
"DHS2014","150_3",0.847656,7,1,2,37,0,"surface_or_unprotected","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"no_facility","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,3,0.05763
"DHS2014","163_29",0.607704,7,1,7,38,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,7,3,2,3,4,0,0,"pit_or_kvip","secondary_or_vocational",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.50584
"DHS2014","273_13",0.837821,1,0,1,21,0,"packaged_water","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,-0.23435
"DHS2014","36_30",1.028755,2,1,1,55,1,"packaged_water","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.1656
"DHS2014","319_24",1.116778,8,0,6,49,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,6,3,0,3,3,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.52417
"DHS2014","403_14",0.807118,5,0,2,44,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.87306
"DHS2014","356_29",4.530042,6,1,1,28,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"flush_or_wc","secondary_or_vocational",NA,NA,NA,0,0,NA,NA,NA,NA,5,0.98912
"DHS2014","387_8",0.371266,2,1,5,46,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,3,0,1,4,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,0.93435
"DHS2014","234_5",0.608473,2,1,3,40,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,2,0,1,2,0,0,"flush_or_wc","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.08044
"DHS2014","295_12",0.85064,2,0,1,57,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.05501
"DHS2014","190_29",1.763756,3,1,4,61,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,2,0,0,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.54309
"DHS2014","182_26",0.763272,5,0,5,68,0,"borehole_tube_well","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,5,2,0,2,3,1,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.09222
"DHS2014","126_18",0.538387,2,1,4,66,1,"public_or_neighbor_piped","wood","cement_tile_shingle",1,"cement_or_finished",1,4,3,1,1,3,1,1,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.75753
"DHS2014","265_17",0.647482,5,0,1,54,1,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.27849
"DHS2014","101_28",0.69224,4,0,3,95,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,3,2,0,0,3,2,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.31944
"DHS2014","54_4",1.455885,1,0,1,26,1,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.03238
"DHS2014","185_5",0.367835,9,0,7,48,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,2,0,4,3,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.47748
"DHS2014","156_24",2.374089,3,0,4,64,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",4,"cement_or_finished",1,4,2,0,0,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.66374
"DHS2014","95_6",0.350421,10,0,5,65,0,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,1,2,3,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.54478
"DHS2014","296_9",0.228103,10,1,1,30,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.66655
"DHS2014","270_10",0.654413,1,0,8,57,0,"surface_or_unprotected","wood","natural_thatch_bamboo",3,"earth_mud_dung",0,8,4,1,4,4,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.93257
"DHS2014","254_11",0.678553,2,1,1,26,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.2917
"DHS2014","397_24",0.908162,4,1,4,29,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,4,2,2,2,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,1,-0.84311
"DHS2014","355_17",0.595281,9,0,7,60,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,4,1,3,4,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.79438
"DHS2014","73_33",0.236297,10,0,6,42,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",4,"earth_mud_dung",0,6,2,0,3,3,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.10413
"DHS2014","28_9",1.269748,3,0,4,55,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",4,"cement_or_finished",1,4,4,0,0,4,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.67205
"DHS2014","395_22",3.596119,3,1,3,55,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,0,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,5,1.08002
"DHS2014","379_27",0.842995,3,1,1,29,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.76243
"DHS2014","75_13",0.451681,9,0,2,55,1,"packaged_water","no_cooking","natural_thatch_bamboo",1,"cement_or_finished",1,2,1,0,1,1,0,0,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.42719
"DHS2014","370_8",1.198969,6,0,6,65,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,2,2,3,3,1,1,"pit_or_kvip","higher",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.59836
"DHS2014","260_19",1.402004,3,1,2,66,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,0,0,0,2,1,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.54824
"DHS2014","133_3",0.697113,7,0,8,58,0,"packaged_water","wood","sheet_metal_asbestos_slate",6,"cement_or_finished",1,8,3,0,3,5,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.20077
"DHS2014","185_26",0.367835,9,0,7,69,0,"borehole_tube_well","wood","cement_tile_shingle",2,"cement_or_finished",1,7,2,0,2,5,1,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.48163
"DHS2014","395_15",3.596119,3,1,4,52,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",3,"cement_or_finished",1,4,4,0,1,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.77703
"DHS2014","233_29",0.892547,5,0,1,62,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.39515
"DHS2014","41_19",0.960831,2,0,1,67,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"no_facility","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,3,-0.18763
"DHS2014","125_7",0.804807,7,1,6,42,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,4,1,3,3,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.19493
"DHS2014","18_31",0.536047,4,0,6,61,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,6,2,0,0,6,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.02994
"DHS2014","187_24",0.13445,9,1,2,38,1,"protected_well_spring","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.39877
"DHS2014","46_15",0.603541,7,0,1,54,0,"public_or_neighbor_piped","no_cooking","natural_thatch_bamboo",1,"earth_mud_dung",0,1,0,0,0,1,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.56715
"DHS2014","2_2",1.094553,5,0,1,22,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,0,0,NA,NA,NA,NA,2,-0.25789
"DHS2014","149_33",0.579766,8,1,3,52,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,1,2,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.27846
"DHS2014","377_27",1.11117,7,0,2,58,1,"surface_or_unprotected","wood","natural_thatch_bamboo",1,"cement_or_finished",1,2,2,0,1,1,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.4794
"DHS2014","122_5",0.927163,7,1,1,28,0,"public_or_neighbor_piped","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,3,0.16012
"DHS2014","138_7",2.342327,3,1,4,61,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",3,"cement_or_finished",1,4,1,0,0,4,0,1,"flush_or_wc","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.77245
"DHS2014","423_21",0.709476,5,0,3,38,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,0,1,2,0,0,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.64099
"DHS2014","198_1",1.467246,2,0,5,57,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",4,"cement_or_finished",1,5,3,0,1,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.76212
"DHS2014","178_17",1.718636,6,1,3,66,1,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,1,0,2,1,1,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.75159
"DHS2014","337_23",0.204884,10,0,4,25,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,2,0,0,4,0,0,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.55705
"DHS2014","232_13",0.67674,4,0,1,25,0,"packaged_water","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,2,-0.3008
"DHS2014","136_10",1.866191,3,1,3,47,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,1,0,1,2,0,1,"flush_or_wc","higher",NA,NA,NA,1,0,NA,NA,NA,NA,5,1.51407
"DHS2014","89_28",1.70275,3,1,5,40,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,2,1,1,4,0,1,"pit_or_kvip","basic_or_middle",NA,NA,NA,0,0,NA,NA,NA,NA,4,0.60281
"DHS2014","17_31",0.582092,7,1,1,31,0,"packaged_water","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,4,0.73901
"DHS2014","280_23",0.56022,8,0,10,61,0,"protected_well_spring","wood","sheet_metal_asbestos_slate",6,"cement_or_finished",1,10,5,1,6,4,1,0,"no_facility","none_or_primary",NA,NA,NA,1,0,NA,NA,NA,NA,1,-1.89256
