"survey","hh_key","household_weight","region10","urban","hh_size","head_age","head_female","water_source_cat","cooking_fuel_cat","roof_material_cat","sleeping_rooms","floor_material_screen","floor_non_earth","members_total","female_members","children_under5","children_under15","adults_15plus","elders_65plus","has_electricity","toilet_type_screen","head_educ_cat","welfare","poverty_status","poverty_status_code","nhis_any_member_registered","nhis_any_missing","totexpeqsc_real","fdexpeqsc_real","nfexpeqsc_real","TOTHLTH","wealth_index","wealth_score"
"GLSS6","60342/10",1187.33984375,3,1,2,38,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"flush_or_wc","higher",6553.568359375,"Non poor",2,1,0,17.9549808502197,7.73657703399658,10.2184038162231,0,NA,NA
"GLSS6","61105/08",41.8284454345703,10,0,5,51,1,"borehole_tube_well","wood","natural_thatch_bamboo",3,"earth_mud_dung",0,5,2,0,1,4,0,0,"pit_or_kvip","none_or_primary",281.877685546875,"Very poor",0,0,0,0.772267639636993,0.442073047161102,0.330194592475891,11.6800003051758,NA,NA
"GLSS6","60034/07",205.083862304688,1,1,5,37,0,"packaged_water","gas_or_electricity","cement_tile_shingle",2,"cement_or_finished",1,5,2,1,3,2,0,1,"flush_or_wc","basic_or_middle",4253.39111328125,"Non poor",2,1,0,11.6531257629395,3.96452403068542,7.68860149383545,919.799987792969,NA,NA
"GLSS6","60828/04",313.911193847656,7,1,7,50,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,7,3,0,2,5,0,0,"pit_or_kvip","basic_or_middle",2091.001953125,"Non poor",2,1,0,5.72877264022827,3.36791396141052,2.36085867881775,17.5200004577637,NA,NA
"GLSS6","60169/06",194.885650634766,2,0,1,36,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,0,"pit_or_kvip","basic_or_middle",4075.5234375,"Non poor",2,0,0,11.1658172607422,7.17410850524902,3.99170875549316,0,NA,NA
"GLSS6","60605/02",369.314727783203,5,0,3,34,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,2,1,1,2,0,1,"pit_or_kvip","basic_or_middle",2936.85327148438,"Non poor",2,1,0,8.04617309570312,5.80804872512817,2.23812437057495,87.6000061035156,NA,NA
"GLSS6","61043/07",205.885528564453,9,0,1,23,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"no_facility","secondary_or_vocational",8766.2578125,"Non poor",2,1,0,24.0171451568604,7.95221471786499,16.0649299621582,29.2000007629395,NA,NA
"GLSS6","60051/06",442.771606445312,1,0,7,60,1,"protected_well_spring","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,7,6,1,2,5,0,0,"pit_or_kvip","none_or_primary",1118.89721679688,"Poor",1,1,0,3.06547212600708,1.74536776542664,1.32010436058044,43.7999992370605,NA,NA
"GLSS6","60290/08",419.717224121094,3,1,1,34,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","higher",8666.5341796875,"Non poor",2,1,0,23.7439289093018,5.58178615570068,18.1621437072754,0,NA,NA
"GLSS6","60376/04",208.24430847168,3,0,3,47,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,0,0,0,3,0,0,"pit_or_kvip","none_or_primary",2743.72045898438,"Non poor",2,0,0,7.51704168319702,1.27217078208923,6.24487113952637,0,NA,NA
"GLSS6","60607/01",463.149780273438,5,1,1,24,0,"packaged_water","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",4795.59326171875,"Non poor",2,1,0,13.1386117935181,7.21731853485107,5.92129325866699,0,NA,NA
"GLSS6","60185/12",360.499664306641,2,0,1,24,0,"packaged_water","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",2936.73950195312,"Non poor",2,1,0,8.04586124420166,3.85973954200745,4.18612194061279,0,NA,NA
"GLSS6","60845/01",172.542984008789,7,1,3,38,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,3,0,1,2,0,1,"pit_or_kvip","secondary_or_vocational",5670.33203125,"Non poor",2,0,0,15.5351552963257,9.67099666595459,5.86415863037109,43.8000030517578,NA,NA
"GLSS6","60433/14",321.622985839844,4,1,1,33,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","higher",7465.84326171875,"Non poor",2,1,0,20.4543647766113,6.46659564971924,13.9877691268921,101.099998474121,NA,NA
"GLSS6","61020/06",59.3665161132812,9,0,2,53,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,2,1,0,0,2,0,1,"no_facility","none_or_primary",839.2841796875,"Poor",1,1,0,2.29940891265869,1.5771324634552,0.722276449203491,29.2000007629395,NA,NA
"GLSS6","60382/05",104.645790100098,4,0,5,46,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,1,0,2,3,0,0,"pit_or_kvip","none_or_primary",2167.98022460938,"Non poor",2,1,0,5.93967199325562,3.7695529460907,2.17011904716492,14.6000003814697,NA,NA
"GLSS6","60278/06",1856.02209472656,3,1,4,29,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,1,1,1,3,0,1,"pit_or_kvip","basic_or_middle",7766.0595703125,"Non poor",2,0,0,21.2768745422363,13.0778818130493,8.19899272918701,87.5999984741211,NA,NA
"GLSS6","60603/10",968.801330566406,5,0,2,53,0,"packaged_water","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"pit_or_kvip","secondary_or_vocational",1808.82080078125,"Non poor",2,1,0,4.9556736946106,3.02194976806641,1.93372392654419,29.2000007629395,NA,NA
"GLSS6","60822/12",147.280685424805,7,1,4,33,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,2,1,2,2,0,1,"pit_or_kvip","basic_or_middle",1442.66357421875,"Non poor",2,1,0,3.95250296592712,1.98242771625519,1.97007524967194,0,NA,NA
"GLSS6","60125/11",234.062225341797,2,0,7,32,1,"public_or_neighbor_piped","wood","wood",6,"wood_brick_stone",1,7,4,0,4,3,1,1,"no_facility","none_or_primary",1827.67797851562,"Non poor",2,1,0,5.00733709335327,2.15962767601013,2.84770941734314,73,NA,NA
"GLSS6","60998/12",241.504821777344,8,0,6,33,0,"surface_or_unprotected","wood","natural_thatch_bamboo",2,"cement_or_finished",1,6,4,1,3,3,0,0,"no_facility","none_or_primary",1127.76599121094,"Poor",1,0,0,3.08976984024048,2.62846899032593,0.461300849914551,29.2000007629395,NA,NA
"GLSS6","60756/13",635.855529785156,6,1,4,56,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,4,3,0,1,3,1,0,"pit_or_kvip","secondary_or_vocational",2525.92431640625,"Non poor",2,1,0,6.92034101486206,3.58737945556641,3.33296155929565,148.919998168945,NA,NA
"GLSS6","60211/01",381.770660400391,2,0,1,72,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"pit_or_kvip","basic_or_middle",2946.9169921875,"Non poor",2,1,0,8.07374572753906,5.16615152359009,2.90759420394897,224.839996337891,NA,NA
"GLSS6","60468/13",155.854873657227,4,0,6,27,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,5,2,3,3,0,0,"pit_or_kvip","basic_or_middle",899.374694824219,"Poor",1,1,0,2.46404027938843,1.22547948360443,1.238560795784,0,NA,NA
"GLSS6","60058/04",428.090667724609,1,1,1,35,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,0,"pit_or_kvip","none_or_primary",6318.609375,"Non poor",2,0,0,17.31125831604,12.5429315567017,4.76832675933838,73.8000030517578,NA,NA
"GLSS6","60129/15",230.025405883789,2,1,1,73,1,"public_or_neighbor_piped","no_cooking","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"pit_or_kvip","none_or_primary",2849.77099609375,"Non poor",2,0,0,7.80759191513062,6.15902185440063,1.64857006072998,20,NA,NA
"GLSS6","60870/12",172.359252929688,7,0,2,35,0,"protected_well_spring","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,2,1,0,0,2,0,0,"no_facility","secondary_or_vocational",2868.30297851562,"Non poor",2,1,0,7.85836458206177,4.66005992889404,3.19830465316772,279.399993896484,NA,NA
"GLSS6","60832/06",1025.11389160156,7,1,5,33,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,3,0,3,2,1,1,"pit_or_kvip","none_or_primary",1395.59155273438,"Non poor",2,1,0,3.82353854179382,2.10190439224243,1.72163414955139,2.92000007629395,NA,NA
"GLSS6","60292/11",498.300933837891,3,1,1,31,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","secondary_or_vocational",10896.7919921875,"Non poor",2,1,0,29.8542251586914,6.9430456161499,22.9111785888672,0,NA,NA
"GLSS6","60182/11",477.567932128906,2,1,1,24,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",9770.8984375,"Non poor",2,0,0,26.7695846557617,7.90842866897583,18.861156463623,0,NA,NA
"GLSS6","60861/09",737.545654296875,7,0,3,33,0,"borehole_tube_well","wood","wood",1,"wood_brick_stone",1,3,1,1,1,2,0,1,"no_facility","none_or_primary",3825.52099609375,"Non poor",2,1,0,10.4808788299561,5.47229623794556,5.0085825920105,2.92000007629395,NA,NA
"GLSS6","60121/13",432.128784179688,2,1,1,24,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","secondary_or_vocational",5135.958984375,"Non poor",2,1,0,14.0711212158203,8.3163251876831,5.75479602813721,29.2000007629395,NA,NA
"GLSS6","60807/11",313.629608154297,7,1,2,23,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,2,2,0,0,2,0,1,"pit_or_kvip","none_or_primary",2459.60278320312,"Non poor",2,1,0,6.73863792419434,4.98179244995117,1.75684547424316,0,NA,NA
"GLSS6","60492/01",273.327667236328,4,0,12,39,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",5,"cement_or_finished",1,12,4,2,7,5,0,0,"no_facility","none_or_primary",5188.4970703125,"Non poor",2,1,0,14.2150602340698,12.0998458862305,2.11521434783936,14.6000003814697,NA,NA
"GLSS6","60015/01",886.856506347656,1,0,1,28,0,"surface_or_unprotected","charcoal","wood",1,"cement_or_finished",1,1,0,0,0,1,0,0,"no_facility","basic_or_middle",1644.60278320312,"Non poor",2,0,0,4.50576114654541,3.91682696342468,0.588934183120728,0,NA,NA
"GLSS6","60866/09",336.765441894531,7,1,7,71,0,"protected_well_spring","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,3,1,4,3,1,1,"pit_or_kvip","none_or_primary",2511.54467773438,"Non poor",2,1,0,6.88094472885132,2.91629862785339,3.96464610099792,591.299987792969,NA,NA
"GLSS6","60031/02",244.806304931641,1,1,5,48,1,"packaged_water","gas_or_electricity","cement_tile_shingle",3,"cement_or_finished",1,5,2,1,2,3,0,1,"flush_or_wc","secondary_or_vocational",4341.24560546875,"Non poor",2,1,0,11.8938245773315,3.24426198005676,8.64956283569336,0,NA,NA
"GLSS6","61008/02",83.0430374145508,9,0,2,33,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,0,"no_facility","none_or_primary",1607.96765136719,"Non poor",2,0,0,4.40539026260376,4.09707021713257,0.308320045471191,0,NA,NA
"GLSS6","60751/04",872.5556640625,6,1,3,33,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,3,2,0,1,2,0,1,"pit_or_kvip","secondary_or_vocational",7056.43017578125,"Non poor",2,1,0,19.3326873779297,11.16672706604,8.16596031188965,124.100006103516,NA,NA
"GLSS6","60813/07",455.355712890625,7,1,1,27,0,"piped_dwelling_or_yard","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","secondary_or_vocational",4960.2587890625,"Non poor",2,1,0,13.589750289917,8.897629737854,4.69212055206299,0,NA,NA
"GLSS6","60911/11",158.424942016602,8,0,6,45,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,6,3,0,4,2,0,1,"no_facility","basic_or_middle",231.870910644531,"Very poor",0,1,0,0.635262727737427,0.462761968374252,0.172500759363174,0,NA,NA
"GLSS6","60952/09",345.475189208984,8,0,3,28,0,"public_or_neighbor_piped","wood","natural_thatch_bamboo",1,"cement_or_finished",1,3,1,1,1,2,0,1,"no_facility","secondary_or_vocational",2028.17602539062,"Non poor",2,1,0,5.55664682388306,3.00448369979858,2.55216312408447,63.4000015258789,NA,NA
"GLSS6","60328/08",732.33447265625,3,1,2,62,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,0,2,0,1,"pit_or_kvip","basic_or_middle",7670.9794921875,"Non poor",2,1,0,21.0163822174072,16.7529373168945,4.2634449005127,0,NA,NA
"GLSS6","60826/09",393.630828857422,7,0,6,45,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,6,2,0,3,3,0,1,"pit_or_kvip","basic_or_middle",2156.36547851562,"Non poor",2,1,0,5.90785121917725,2.69725060462952,3.21060061454773,4.38000011444092,NA,NA
"GLSS6","60331/09",871.773010253906,3,1,2,66,1,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,1,1,"pit_or_kvip","basic_or_middle",3192.3037109375,"Non poor",2,0,0,8.74603748321533,2.54674553871155,6.19929218292236,100,NA,NA
"GLSS6","60070/12",491.087554931641,1,0,6,33,0,"borehole_tube_well","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,5,2,4,2,0,1,"pit_or_kvip","basic_or_middle",2616.0830078125,"Non poor",2,1,0,7.16735029220581,4.20635080337524,2.96099948883057,219,NA,NA
"GLSS6","61197/08",105.988319396973,10,0,5,66,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,4,0,1,4,1,0,"pit_or_kvip","none_or_primary",1191.49853515625,"Poor",1,1,0,3.26437950134277,2.03837394714355,1.22600555419922,0,NA,NA
"GLSS6","60946/02",218.250823974609,8,1,3,31,0,"piped_dwelling_or_yard","charcoal","sheet_metal_asbestos_slate",2,"earth_mud_dung",0,3,2,1,1,2,0,1,"bucket_hanging_other","secondary_or_vocational",6905.826171875,"Non poor",2,1,0,18.920072555542,4.66946458816528,14.2506084442139,0,NA,NA
"GLSS6","60563/15",807.695190429688,5,0,3,50,1,"surface_or_unprotected","wood","natural_thatch_bamboo",1,"cement_or_finished",1,3,2,1,2,1,0,0,"pit_or_kvip","none_or_primary",1653.91796875,"Non poor",2,1,0,4.53128242492676,3.23189997673035,1.29938244819641,0,NA,NA
"GLSS6","60684/03",572.792663574219,6,1,1,55,0,"packaged_water","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,1,0,0,0,1,0,1,"flush_or_wc","basic_or_middle",3883.63134765625,"Non poor",2,1,0,10.6400861740112,2.00272917747498,8.63735675811768,29.2000007629395,NA,NA
"GLSS6","60096/08",234.821319580078,1,0,5,63,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",4,"cement_or_finished",1,5,4,1,1,4,0,1,"pit_or_kvip","basic_or_middle",3998.76196289062,"Non poor",2,1,0,10.955512046814,5.66572999954224,5.28978204727173,65.6999969482422,NA,NA
"GLSS6","61126/10",127.064834594727,10,1,8,41,1,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,8,3,1,4,4,0,0,"no_facility","none_or_primary",402.119781494141,"Very poor",0,1,0,1.10169804096222,0.406447172164917,0.695250868797302,0,NA,NA
"GLSS6","60373/11",618.741821289062,3,1,4,44,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,2,0,1,3,0,1,"no_facility","basic_or_middle",2035.40026855469,"Non poor",2,1,0,5.57643890380859,3.81224417686462,1.76419472694397,0,NA,NA
"GLSS6","60221/13",276.589691162109,2,1,5,54,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,5,2,0,2,3,0,1,"pit_or_kvip","none_or_primary",1791.57958984375,"Non poor",2,1,0,4.90843725204468,3.21104192733765,1.69739532470703,131.399993896484,NA,NA
"GLSS6","60977/13",371.214508056641,8,0,3,30,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,3,2,1,1,2,0,0,"no_facility","basic_or_middle",1549.10583496094,"Non poor",2,1,0,4.2441258430481,2.66993355751038,1.57419228553772,35,NA,NA
"GLSS6","61149/15",78.9906692504883,10,0,9,38,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,9,7,1,2,7,1,0,"no_facility","secondary_or_vocational",443.349090576172,"Very poor",0,1,0,1.21465504169464,0.399506092071533,0.815148949623108,0,NA,NA
"GLSS6","60430/15",253.287292480469,4,1,5,56,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,2,0,2,3,0,1,"pit_or_kvip","secondary_or_vocational",3620.427734375,"Non poor",2,1,0,9.91898059844971,4.15747737884521,5.76150321960449,0,NA,NA
"GLSS6","61132/04",59.8545303344727,10,0,7,40,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,7,6,2,5,2,0,0,"no_facility","none_or_primary",536.650512695312,"Very poor",0,1,0,1.47027540206909,0.65134733915329,0.818928062915802,0,NA,NA
"GLSS6","60603/07",968.801330566406,5,0,2,56,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,2,0,0,2,0,1,"pit_or_kvip","basic_or_middle",4192.94091796875,"Non poor",2,1,0,11.487509727478,5.67502355575562,5.81248617172241,0,NA,NA
"GLSS6","60499/13",355.996643066406,5,1,1,28,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"pit_or_kvip","none_or_primary",2657.10498046875,"Non poor",2,1,0,7.27973937988281,3.29748916625977,3.98225021362305,0,NA,NA
"GLSS6","61072/14",201.044616699219,9,0,7,71,1,"protected_well_spring","wood","sheet_metal_asbestos_slate",5,"cement_or_finished",1,7,2,2,2,5,1,0,"no_facility","none_or_primary",1426.77490234375,"Non poor",2,1,0,3.90897226333618,1.49110698699951,2.41786527633667,29.2000007629395,NA,NA
"GLSS6","60390/06",268.534210205078,4,0,3,65,1,"packaged_water","charcoal","sheet_metal_asbestos_slate",2,"cement_or_finished",1,3,3,0,0,3,1,1,"pit_or_kvip","none_or_primary",4132.6044921875,"Non poor",2,1,0,11.3222045898438,7.10755062103271,4.21465396881104,65.6999969482422,NA,NA
"GLSS6","60786/10",461.958557128906,7,0,1,28,0,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,0,0,0,1,0,1,"no_facility","basic_or_middle",4319.22216796875,"Non poor",2,0,0,11.8334856033325,6.70610952377319,5.12737607955933,0,NA,NA
"GLSS6","61009/05",86.0644683837891,9,0,8,70,0,"borehole_tube_well","wood","wood",4,"earth_mud_dung",0,8,3,0,0,8,1,0,"no_facility","none_or_primary",535.134643554688,"Very poor",0,1,0,1.46612226963043,1.22225296497345,0.243869304656982,35.0400009155273,NA,NA
"GLSS6","60299/15",355.259490966797,3,1,1,32,1,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,1,"pit_or_kvip","none_or_primary",3472.77807617188,"Non poor",2,1,0,9.51446056365967,5.17894697189331,4.33551359176636,0,NA,NA
"GLSS6","61027/03",296.663543701172,9,0,1,64,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,0,0,"no_facility","none_or_primary",1783.66711425781,"Non poor",2,0,0,4.88675928115845,3.22155857086182,1.66520071029663,0,NA,NA
"GLSS6","60981/06",185.284149169922,8,0,7,75,0,"surface_or_unprotected","wood","natural_thatch_bamboo",3,"cement_or_finished",1,7,2,0,4,3,1,0,"no_facility","none_or_primary",948.748657226562,"Poor",1,0,0,2.59931135177612,1.79437005519867,0.804941296577454,132.860000610352,NA,NA
"GLSS6","61166/01",57.2236061096191,10,0,9,48,0,"borehole_tube_well","wood","wood",2,"cement_or_finished",1,9,4,1,5,4,1,0,"no_facility","none_or_primary",464.525421142578,"Very poor",0,1,0,1.27267241477966,0.860063016414642,0.412609398365021,7.30000019073486,NA,NA
"GLSS6","61131/01",82.251106262207,10,0,4,29,0,"public_or_neighbor_piped","charcoal","sheet_metal_asbestos_slate",1,"cement_or_finished",1,4,2,2,2,2,0,1,"no_facility","basic_or_middle",1892.0087890625,"Non poor",2,1,0,5.18358564376831,1.96410083770752,3.21948480606079,0,NA,NA
"GLSS6","60473/08",508.606872558594,4,0,6,59,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,6,2,0,3,3,1,0,"pit_or_kvip","basic_or_middle",718.403259277344,"Very poor",0,1,0,1.96822822093964,1.35619044303894,0.612037777900696,0,NA,NA
"GLSS6","60404/09",333.347442626953,4,0,1,75,1,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,1,1,0,0,1,1,1,"pit_or_kvip","none_or_primary",1795.06958007812,"Non poor",2,0,0,4.91799879074097,2.94603538513184,1.97196340560913,0,NA,NA
"GLSS6","61145/10",108.503959655762,10,0,6,37,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,2,0,2,4,0,0,"no_facility","none_or_primary",867.382263183594,"Poor",1,1,0,2.37638974189758,0.994454383850098,1.38193535804749,0,NA,NA
"GLSS6","60752/09",694.81005859375,6,1,2,27,0,"borehole_tube_well","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,1,0,0,2,0,1,"no_facility","none_or_primary",4440.20751953125,"Non poor",2,1,0,12.1649522781372,7.0261287689209,5.13882350921631,36.5,NA,NA
"GLSS6","60875/10",282.019073486328,7,0,2,70,0,"surface_or_unprotected","wood","wood",1,"wood_brick_stone",1,2,1,0,0,2,1,0,"no_facility","none_or_primary",1608.05090332031,"Non poor",2,1,0,4.40561866760254,3.61863613128662,0.786982536315918,51.1000022888184,NA,NA
"GLSS6","60994/12",508.670166015625,8,0,9,42,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",5,"cement_or_finished",1,9,3,0,3,6,1,0,"no_facility","none_or_primary",691.77880859375,"Very poor",0,1,0,1.89528441429138,0.622773706912994,1.27251076698303,26.2799987792969,NA,NA
"GLSS6","60875/13",282.019073486328,7,0,8,36,0,"surface_or_unprotected","wood","wood",1,"wood_brick_stone",1,8,3,3,6,2,0,0,"pit_or_kvip","basic_or_middle",845.444702148438,"Poor",1,1,0,2.31628680229187,1.29176032543182,1.02452647686005,15.8400001525879,NA,NA
"GLSS6","61063/15",112.944396972656,9,0,4,45,1,"borehole_tube_well","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,4,2,0,1,3,0,1,"pit_or_kvip","secondary_or_vocational",1693.47497558594,"Non poor",2,1,0,4.63965749740601,2.22166347503662,2.41799402236938,0,NA,NA
"GLSS6","60165/05",191.511322021484,2,0,1,70,1,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,1,1,0,0,1,1,1,"pit_or_kvip","none_or_primary",2963.52612304688,"Non poor",2,0,0,8.11925029754639,5.85336589813232,2.26588439941406,32.120002746582,NA,NA
"GLSS6","60814/02",287.151794433594,7,0,3,79,0,"surface_or_unprotected","wood","natural_thatch_bamboo",2,"cement_or_finished",1,3,2,0,0,3,2,0,"pit_or_kvip","none_or_primary",1610.84777832031,"Non poor",2,NA,1,4.41328144073486,3.33565306663513,1.07762837409973,0,NA,NA
"GLSS6","60938/03",43.0235252380371,8,0,3,29,0,"borehole_tube_well","wood","natural_thatch_bamboo",2,"earth_mud_dung",0,3,2,0,1,2,0,0,"no_facility","basic_or_middle",969.030151367188,"Poor",1,0,0,2.65487718582153,1.75474441051483,0.900132775306702,0,NA,NA
"GLSS6","60139/06",372.030181884766,2,0,6,46,0,"public_or_neighbor_piped","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,6,3,0,2,4,0,1,"pit_or_kvip","basic_or_middle",1050.37390136719,"Poor",1,1,0,2.87773656845093,1.60253024101257,1.27520632743835,14.6000003814697,NA,NA
"GLSS6","60567/05",404.830200195312,5,0,1,39,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"earth_mud_dung",0,1,0,0,0,1,0,0,"pit_or_kvip","none_or_primary",1646.34704589844,"Non poor",2,0,0,4.51054000854492,2.68376731872559,1.82677268981934,0,NA,NA
"GLSS6","60055/02",1036.73522949219,1,0,3,51,1,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,3,1,0,0,3,1,0,"pit_or_kvip","none_or_primary",3633.93823242188,"Non poor",2,1,0,9.95599555969238,5.53976345062256,4.41623210906982,43.8000030517578,NA,NA
"GLSS6","60092/04",79.8338317871094,1,0,2,22,0,"surface_or_unprotected","wood","sheet_metal_asbestos_slate",1,"cement_or_finished",1,2,0,0,0,2,0,0,"pit_or_kvip","none_or_primary",499.5732421875,"Very poor",0,0,0,1.36869382858276,0.580982148647308,0.787711679935455,29.2000007629395,NA,NA
"GLSS6","60043/05",145.4423828125,1,1,5,36,0,"public_or_neighbor_piped","gas_or_electricity","sheet_metal_asbestos_slate",1,"cement_or_finished",1,5,3,1,3,2,0,1,"pit_or_kvip","basic_or_middle",2383.16430664062,"Non poor",2,1,0,6.52921724319458,2.18085193634033,4.34836530685425,73,NA,NA
"GLSS6","60519/01",327.392578125,5,0,4,53,0,"protected_well_spring","wood","sheet_metal_asbestos_slate",3,"cement_or_finished",1,4,1,0,1,3,0,0,"pit_or_kvip","none_or_primary",1786.03002929688,"Non poor",2,1,0,4.89323282241821,3.08637881278992,1.8068540096283,0,NA,NA
"GLSS6","60540/14",322.1279296875,5,0,4,46,0,"borehole_tube_well","wood","sheet_metal_asbestos_slate",2,"cement_or_finished",1,4,3,0,2,2,0,0,"pit_or_kvip","basic_or_middle",3296.58764648438,"Non poor",2,1,0,9.03174686431885,3.22652339935303,5.80522346496582,40,NA,NA
"GLSS6","60102/08",333.928985595703,1,1,17,55,0,"packaged_water","charcoal","sheet_metal_asbestos_slate",5,"cement_or_finished",1,17,10,2,7,10,1,1,"pit_or_kvip","none_or_primary",2050.0732421875,"Non poor",2,1,0,5.61663866043091,2.10892558097839,3.50771307945251,40,NA,NA
